id,cat_age,cat_gender,breed,needs_outdoor,medical_conditions,behavioural_problems,cat_weight,likes_to_explore,playful,vocal,picked_up,timid,aggressive,adapts_quickly,prefers_alone,likes_stroke,tolerant_handled,friendly,fearful,adopter_gender,adopter_age,other_cats,outdoor_access,worries,easily_nervous,remains_calm,talkative,outgoing,reserved,new_ideas,values_artistic,active_imagination,rude,forgiving,considerate,thorough job,lazy,efficient,satisf_level
2032,2,2,0,1,1,1,3,5,4,3,4,3,1,4,2,5,5,5,3,1,5,0,1,4,2,4,4,3,3,5,5,5,5,3,1,3,3,3,1
2033,4,2,0,1,1,1,3,3,3,3,3,5,1,2,2,4,3,3,4,2,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
2034,1,1,0,2,1,1,3,5,5,3,5,1,1,5,3,5,5,5,2,2,1,0,2,4,3,5,4,4,4,2,3,3,1,4,5,5,2,5,1
2035,3,2,0,2,1,1,3,3,3,1,2,4,1,3,4,3,2,2,4,2,4,1,2,4,4,4,3,1,3,3,4,4,2,5,5,5,1,4,0.8
2036,3,2,0,2,1,1,3,4,4,5,2,1,2,3,2,5,2,4,2,2,1,3,2,5,5,1,1,1,5,3,4,5,4,4,4,3,4,3,1
2037,5,2,0,2,1,2,3,4,3,3,4,2,1,4,2,4,4,5,1,2,4,1,2,4,5,2,5,4,4,3,3,4,1,5,4,4,4,4,1
2038,15,2,0,2,1,1,3,4,4,3,2,4,3,2,4,4,2,4,4,2,6,0,2,5,5,1,1,1,5,1,3,3,3,3,4,3,4,3,0.95
2039,12,1,0,2,1,1,3,4,4,5,3,1,1,4,5,5,4,5,1,2,5,2,2,4,3,4,5,4,3,4,2,5,1,4,4,3,3,2,1
2040,2,2,Bengal,1,1,1,3,5,5,4,5,2,1,3,1,5,5,5,1,2,4,1,1,2,2,5,3,4,3,5,5,5,2,4,4,5,1,5,1
2041,14,2,0,2,1,2,3,4,3,3,3,3,3,2,3,4,3,2,4,2,3,6,2,1,1,5,5,5,1,3,4,5,2,5,5,4,2,4,0.85
2042,5,2,maine coon,1,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1,2,5,4,1,3,3,3,4,4,3,4,3,4,2,4,3,3,3,3,0.95
2043,3,2,0,2,1,2,3,4,4,5,1,3,1,2,4,4,1,2,2,2,4,1,2,4,2,2,5,4,2,4,4,4,1,4,4,4,4,4,0.85
2044,16,2,0,2,2,1,2,3,3,3,1,4,1,3,3,3,3,4,3,2,5,0,2,2,3,5,5,4,3,4,5,5,1,4,3,5,4,4,0.9
2045,11,1,0,2,1,1,4,5,5,3,5,1,1,5,1,5,5,5,1,2,2,1,2,5,3,1,5,4,2,4,4,5,2,2,4,5,4,5,1
2046,6,1,0,2,1,2,5,2,3,5,2,5,1,3,2,3,2,3,5,2,3,1,2,4,4,3,3,3,4,4,4,5,4,3,3,4,3,4,0.95
2047,24,2,0,2,2,1,2,3,3,1,4,3,1,5,2,4,5,4,1,2,4,0,2,4,2,5,4,4,1,4,5,4,1,5,5,5,1,5,1
2048,1,2,0,2,1,1,3,4,4,3,2,3,1,4,3,4,3,4,3,2,2,1,2,4,4,4,4,4,4,1,1,4,3,3,4,4,4,4,0.9
2049,14,1,0,2,1,1,3,5,5,5,2,2,1,3,2,5,3,5,2,2,3,1,2,4,4,5,2,4,4,5,4,5,2,4,4,4,2,4,1
2050,2,1,0,2,1,1,3,5,4,5,4,2,1,3,2,5,5,5,1,2,2,1,2,5,5,2,4,2,5,4,2,4,1,5,5,5,4,5,1
2051,10,2,0,2,2,1,3,4,5,5,5,3,1,3,2,5,5,5,3,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2052,10,2,0,2,1,1,3,3,5,5,3,4,1,2,2,5,5,5,3,2,1,1,2,4,4,4,2,3,4,5,3,5,2,5,5,4,4,5,1
2053,2,1,0,1,1,1,3,4,4,4,2,2,1,3,2,4,4,4,3,1,5,1,1,4,4,2,2,2,4,3,2,4,3,4,4,4,4,4,0.9
2054,13,2,0,2,1,1,4,4,4,5,4,3,1,4,2,5,4,4,2,1,3,0,2,4,3,2,1,1,4,3,4,4,4,2,2,5,3,4,1
2055,12,2,0,1,1,1,4,3,3,3,3,4,1,2,2,5,3,4,4,2,3,0,1,2,4,4,3,2,4,3,4,4,3,4,4,4,3,4,1
2056,16,2,0,1,1,1,3,3,3,5,5,3,1,3,2,5,5,5,1,2,4,0,1,5,3,2,5,5,2,3,3,4,4,4,4,5,3,5,1
2057,5,2,Siamese,2,1,1,3,5,5,5,5,2,1,4,1,5,5,5,2,2,4,0,2,3,4,4,4,2,3,5,5,5,1,4,4,4,2,4,1
2058,10,2,0,2,1,1,3,5,4,3,4,1,1,4,2,5,5,5,2,2,4,3,2,2,1,4,4,5,2,4,3,3,1,4,5,5,2,5,1
2059,8,2,0,2,1,1,4,4,4,4,4,2,1,4,4,3,5,4,2,2,4,2,2,4,2,5,5,5,1,5,5,5,3,4,5,5,1,5,0.95
2060,9,2,0,2,1,1,4,4,4,3,4,2,1,4,2,5,4,5,1,2,4,3,2,4,4,4,4,3,2,4,5,4,2,4,5,5,2,4,1
2061,5,1,0,1,1,1,4,4,4,3,5,3,1,4,3,5,5,5,2,2,2,0,1,4,4,4,2,4,5,2,4,4,1,4,4,5,4,4,1
2062,4,1,0,2,1,2,3,5,3,1,1,5,3,2,5,4,2,4,5,2,2,1,2,2,5,4,2,3,3,2,5,2,2,2,5,4,4,4,0.95
2063,11,1,0,2,1,1,4,1,3,3,3,3,1,4,4,3,3,4,4,2,5,1,2,5,5,4,5,2,4,3,3,5,5,4,5,5,1,5,1
2064,8,1,0,2,1,2,3,4,4,4,2,3,1,2,2,4,4,5,3,1,4,1,2,5,4,2,2,2,4,4,4,5,2,3,4,3,3,3,1
2065,3,2,0,1,1,2,4,5,4,1,2,4,1,4,4,4,4,5,4,2,2,1,1,3,4,2,4,4,2,4,2,2,2,3,4,5,4,4,1
2066,11,1,0,2,2,1,4,4,3,3,5,1,1,4,2,5,5,5,1,2,5,1,2,5,3,2,3,3,3,3,3,3,1,5,3,4,3,3,1
2067,11,2,0,1,1,1,3,3,3,3,3,4,1,1,3,4,4,3,3,2,3,1,1,3,3,1,4,2,3,5,3,5,3,4,5,3,2,1,0.9
2068,6,2,0,2,2,1,4,3,3,4,5,3,1,2,3,5,5,4,3,2,4,2,2,5,5,1,2,1,5,2,5,5,1,2,3,5,2,5,0.95
2069,17,1,0,2,2,1,3,3,4,5,4,2,1,4,2,4,4,4,2,2,2,0,2,4,4,3,3,2,3,4,3,4,3,4,4,4,4,3,0.95
2070,6,2,Chocolate Asian,2,1,1,3,5,5,5,4,1,3,2,2,4,3,3,1,2,4,1,2,4,3,4,5,4,2,3,3,2,2,3,4,5,2,4,0.85
2071,3,1,0,2,1,1,3,4,4,3,4,2,1,4,3,4,3,5,3,2,1,2,2,4,4,4,2,3,3,2,3,3,3,3,3,3,3,3,1
2072,2,2,0,1,1,1,3,5,5,5,3,4,1,4,2,5,3,5,3,2,4,2,1,3,1,3,5,5,1,5,4,5,4,5,4,4,4,4,1
2073,2,2,0,2,1,1,3,4,4,4,5,1,1,5,1,5,4,5,1,2,4,1,2,4,4,4,4,4,4,3,3,4,3,2,3,5,4,4,1
2074,8,1,0,2,1,1,3,5,5,4,4,2,1,4,2,5,4,4,1,2,3,1,2,4,4,2,5,4,4,3,4,4,4,4,4,4,4,4,1
2075,4,1,0,2,1,1,3,5,4,5,2,1,1,5,1,5,5,5,1,2,3,1,2,2,2,4,4,4,2,4,3,4,2,5,5,3,4,2,1
2076,2,1,0,2,1,1,3,5,3,4,3,2,1,3,3,4,2,4,2,2,3,1,2,3,3,4,5,3,2,4,5,5,1,4,4,3,4,3,0.9
2077,5,1,Maine Coon,2,1,1,3,5,5,4,5,1,1,5,1,5,5,5,1,2,2,6,2,4,4,2,4,4,4,3,5,3,1,5,5,4,5,3,1
2078,2,1,0,2,1,1,3,5,5,5,2,4,2,2,4,5,2,2,2,2,4,1,2,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,0.95
2079,4,2,0,2,1,1,4,4,3,1,4,3,2,4,4,3,2,3,2,2,3,2,2,3,3,5,4,4,3,5,5,5,4,2,4,4,5,3,1
2080,6,2,Abyssinian,1,2,1,3,5,5,5,5,1,1,5,1,5,5,5,1,2,2,0,1,4,5,4,1,1,5,2,2,2,1,2,5,5,4,4,1
2081,2,2,0,2,1,1,3,5,4,3,4,2,1,4,2,4,3,2,4,2,4,3,2,4,3,3,2,3,3,5,5,4,3,3,4,3,2,3,0.9
2082,12,1,0,2,1,1,3,3,3,4,2,3,1,4,2,4,3,4,3,2,3,1,2,2,3,5,4,4,2,3,4,4,3,5,4,5,2,4,0.95
2083,1,1,Part Norwegian forest cat,2,1,1,3,5,5,4,4,2,1,4,2,5,5,5,1,2,3,0,2,3,2,4,5,4,3,3,3,4,4,4,3,5,3,3,1
2084,7,2,0,2,1,1,2,5,4,4,2,4,1,2,3,4,2,4,1,2,1,0,2,5,5,2,4,5,1,4,4,5,4,4,5,5,4,5,1
2085,11,1,Sphynx,1,2,1,2,5,3,5,5,1,1,3,1,5,5,5,2,2,5,0,1,3,3,4,3,3,4,3,4,3,1,5,5,5,1,5,1
2086,13,2,0,2,1,1,3,5,3,1,4,5,1,2,2,4,4,5,4,2,3,3,2,5,5,4,2,2,4,4,5,4,1,4,4,4,4,4,1
2087,2,1,0,2,1,1,3,3,3,3,5,3,1,3,3,4,4,5,3,2,1,2,2,4,3,3,3,3,3,3,3,3,3,5,4,4,3,4,1
2088,13,1,Siamese cross ,2,1,1,4,4,4,5,2,1,1,4,1,5,2,5,1,2,3,0,2,5,4,4,2,2,4,4,5,4,2,4,4,5,2,5,1
2089,4,2,0,1,2,1,4,3,3,1,4,4,1,3,4,4,2,5,5,2,6,1,1,5,4,4,3,2,3,2,1,1,3,3,3,3,4,3,0.9
2090,4,1,0,2,1,1,3,5,5,1,4,4,1,3,2,5,5,4,4,1,4,2,2,4,4,4,3,3,3,4,5,4,2,5,5,4,1,3,0.95
2091,11,2,0,2,1,1,3,4,4,5,5,3,1,4,2,4,5,5,2,2,5,0,2,4,1,5,5,5,1,5,5,5,1,1,5,5,1,5,0.95
2092,2,1,0,2,1,1,3,4,4,2,4,2,1,4,3,4,4,4,2,2,2,1,2,2,2,4,4,4,2,4,4,4,2,3,3,4,2,4,1
2093,13,1,0,2,2,1,3,5,3,5,2,3,2,2,2,4,4,5,2,1,3,2,2,2,2,5,4,4,4,4,4,4,1,2,5,5,1,5,1
2094,1,1,0,2,1,2,3,3,3,4,1,3,1,2,4,5,1,2,5,1,1,1,2,4,4,4,4,4,4,5,5,5,3,5,4,4,3,4,0.9
2095,4,2,0,1,1,2,2,3,3,4,5,4,1,3,1,5,2,5,3,2,4,0,1,5,0,0,2,0,4,5,0,5,0,3,0,3,0,0,0.7
2096,11,1,0,2,1,2,3,4,3,3,5,2,1,4,2,4,5,5,1,2,5,3,2,4,2,5,5,2,5,4,2,4,1,2,5,5,1,5,0.8
2097,6,2,0,2,1,1,3,4,3,1,4,2,1,4,2,5,5,5,1,2,4,1,2,2,2,4,5,4,2,4,4,4,1,5,5,4,2,4,1
2098,7,1,0,2,1,1,3,4,3,5,5,3,1,2,2,5,5,5,3,2,4,2,2,4,2,3,3,2,3,5,4,3,3,3,3,5,2,4,1
2099,2,1,0,2,1,1,3,4,4,1,5,4,1,4,2,5,5,4,1,2,2,0,2,2,2,4,5,5,1,5,4,5,4,4,4,4,2,2,1
2100,7,1,0,2,2,2,4,3,3,2,3,3,3,1,2,4,3,2,4,2,2,1,2,3,5,4,4,3,4,4,2,5,3,4,4,4,3,4,0.6
2101,13,1,0,2,2,1,3,4,4,3,2,4,1,2,3,4,2,4,4,2,3,1,2,4,4,3,4,4,2,4,4,4,3,4,4,3,4,4,0.8
2102,6,1,0,2,2,1,3,5,5,4,5,1,1,5,1,5,5,5,1,2,2,0,2,4,4,4,4,1,3,5,5,5,3,2,5,3,4,2,1
2103,15,1,0,2,1,1,3,4,4,3,5,3,1,4,2,5,5,4,3,2,6,0,2,1,2,5,3,4,3,3,4,3,1,5,5,3,3,5,1
2104,2,1,0,2,1,1,3,4,5,4,4,5,1,2,2,4,4,3,5,2,3,1,2,4,2,3,3,4,3,3,4,3,3,4,5,5,2,5,1
2105,1,2,0,2,1,1,3,5,5,3,5,4,1,2,1,4,5,3,4,2,3,0,2,4,4,4,5,5,4,5,5,4,1,5,5,5,3,5,0.95
2106,12,2,0,2,1,1,2,5,4,5,4,2,3,3,2,4,4,5,2,2,4,0,2,5,2,3,4,3,4,4,3,3,3,3,4,4,2,4,1
2107,16,2,0,2,1,2,4,4,3,4,4,2,3,2,2,5,4,5,1,2,3,1,2,2,2,4,4,5,4,5,4,4,1,4,5,4,4,3,0.85
2108,3,1,0,2,1,1,3,5,4,4,2,4,1,2,3,4,2,3,3,2,5,1,2,2,2,4,4,4,1,4,4,3,2,4,4,4,2,4,0.85
2109,9,1,0,2,1,1,3,5,4,4,4,3,1,4,2,5,4,4,3,2,4,2,2,4,3,4,5,5,5,4,5,4,2,4,5,4,3,4,1
2110,18,1,0,2,1,1,2,3,3,3,4,3,3,4,3,5,4,5,2,2,6,0,2,5,4,4,2,2,4,4,4,4,2,4,5,5,1,5,1
2111,1,1,0,2,1,1,3,5,5,5,5,1,1,4,1,5,5,5,2,1,4,1,2,4,4,2,2,2,5,3,3,4,4,2,4,5,4,2,1
2112,1,1,Bengal,2,1,1,3,5,5,4,4,3,1,3,2,5,3,5,3,2,3,1,2,4,3,4,4,2,3,2,4,5,2,4,4,4,4,3,0.9
2113,1,1,Bengal,2,1,1,3,5,4,3,4,1,1,4,2,4,4,5,2,2,5,1,2,4,4,3,3,3,3,2,4,2,1,4,5,5,1,4,1
2114,4,2,0,1,1,1,3,3,3,4,4,3,1,4,3,4,4,4,3,2,1,2,1,5,4,2,4,3,3,3,3,5,1,4,5,4,1,4,1
2115,16,1,0,2,2,1,3,3,1,3,4,2,1,4,2,4,4,4,1,2,5,0,2,1,1,5,4,3,4,5,5,5,1,5,5,5,1,4,0.9
2116,7,1,0,2,1,1,4,5,5,3,2,1,1,3,2,5,2,5,2,2,2,1,2,4,4,3,5,5,4,4,3,5,1,5,5,3,4,3,1
2117,12,1,Siamese,2,2,1,2,3,3,5,5,1,2,4,1,5,5,5,1,2,5,1,2,4,3,3,5,4,2,3,4,4,2,4,5,5,1,5,1
2118,8,2,0,2,1,2,3,4,3,1,2,4,1,2,3,5,2,4,4,2,6,1,2,5,2,2,4,4,1,2,4,4,2,4,5,5,1,4,1
2119,2,1,0,2,1,1,3,5,4,4,4,2,3,4,1,4,2,5,2,2,2,0,2,4,2,5,4,4,4,5,4,5,1,5,5,5,1,5,1
2120,14,2,0,2,2,1,3,4,3,3,4,2,1,3,1,5,5,5,2,2,5,1,2,4,3,3,4,5,2,2,4,2,1,4,5,3,4,4,1
2121,8,2,0,2,1,1,3,4,3,3,2,4,1,3,2,4,4,5,3,2,3,1,2,5,5,2,4,4,4,3,4,5,4,4,5,5,4,5,0.95
2122,3,1,0,2,1,1,3,3,3,4,4,5,1,3,4,3,3,5,5,2,1,0,2,5,4,3,5,2,4,4,5,5,1,5,5,5,4,5,0.9
2123,16,2,0,2,1,1,2,3,3,1,3,4,3,4,5,4,2,4,3,2,1,0,2,4,5,3,2,3,4,3,4,5,2,2,4,4,4,4,0.85
2124,8,1,0,2,1,1,4,3,3,3,3,2,1,3,2,4,4,4,2,2,4,4,2,5,2,2,1,1,3,3,4,4,4,3,3,5,2,4,0.9
2125,5,2,0,2,1,1,3,4,3,3,2,4,1,4,3,4,3,4,4,2,1,1,2,4,5,2,2,2,4,2,4,4,3,5,4,3,3,4,0.85
2126,10,2,0,2,1,1,4,5,4,3,4,2,1,3,2,5,4,5,1,2,4,1,2,3,4,4,4,3,3,4,4,4,2,4,4,4,4,4,1
2127,14,1,0,2,2,1,4,3,3,3,2,2,3,4,2,4,2,4,1,2,4,0,2,4,3,3,5,4,3,2,4,4,1,5,5,4,3,4,1
2128,1,2,0,2,1,1,3,5,4,3,3,2,1,4,3,4,3,4,3,1,6,0,2,1,1,5,5,5,1,5,3,5,1,4,4,3,3,4,0.85
2129,1,2,0,1,1,1,3,5,5,4,5,2,1,3,1,4,5,5,1,2,1,0,1,4,4,4,4,4,5,5,5,5,2,5,5,4,2,5,1
2130,5,1,0,2,2,2,3,3,4,1,1,5,1,2,3,4,2,4,5,2,2,1,2,4,5,4,4,4,4,4,5,5,2,3,4,5,4,4,0.75
2131,15,1,0,2,2,1,3,3,2,4,5,2,1,3,1,5,5,5,1,2,2,1,2,4,5,4,2,2,4,2,3,3,2,4,4,4,4,4,1
2132,2,1,0,1,1,1,3,3,5,5,1,4,1,2,4,5,3,4,4,2,2,1,1,4,5,3,5,4,2,2,3,5,4,4,4,2,5,3,1
2133,4,2,0,1,2,2,3,5,5,1,3,4,3,3,2,4,2,3,4,1,2,0,1,4,4,5,2,2,2,4,5,5,1,4,5,5,2,5,1
2134,17,1,0,2,2,1,3,3,3,1,3,2,1,3,3,4,3,3,1,2,6,0,2,1,1,5,3,4,1,3,3,5,1,5,5,5,1,5,0.9
2135,3,1,0,2,1,1,3,4,5,3,5,2,1,3,2,5,5,5,2,2,4,1,2,4,4,4,1,1,5,4,5,4,1,4,5,5,3,5,1
2136,5,1,0,2,1,1,3,5,4,5,5,2,1,5,1,5,5,5,1,2,2,1,2,5,4,4,5,4,4,5,5,5,2,5,5,4,4,5,1
2137,7,2,0,2,1,1,3,4,3,3,3,3,3,3,3,3,2,3,2,2,4,1,2,5,1,4,3,1,4,3,2,4,3,3,4,5,1,4,0.85
2138,3,1,0,2,1,2,3,5,3,4,3,2,3,2,2,4,3,4,3,2,5,0,2,4,5,3,4,4,3,4,3,4,2,4,5,4,1,5,1
2139,7,2,0,2,1,2,4,3,3,3,1,5,3,2,3,2,1,5,5,2,5,0,2,5,4,4,2,4,4,2,4,4,1,4,5,5,4,4,0.8
2140,4,2,Ragdoll,2,1,1,3,5,4,5,3,4,3,2,2,3,2,3,3,2,2,2,2,5,3,3,1,3,5,2,5,3,3,3,3,5,4,3,0.9
2141,10,2,0,2,1,1,3,4,3,3,3,2,1,4,3,4,3,4,1,1,5,1,2,1,0,0,4,0,4,3,0,5,0,5,0,4,0,0,0.85
2142,7,2,0,2,1,2,4,4,4,3,2,3,3,4,1,4,2,5,2,2,4,0,2,4,4,4,4,4,2,5,5,5,2,4,4,4,4,3,0.95
2143,16,1,Siamese x,1,1,1,3,4,4,3,3,3,1,2,1,4,4,4,3,2,4,5,1,3,2,2,5,4,1,4,4,4,3,3,4,4,4,3,1
2144,7,2,0,1,1,1,3,5,4,3,4,2,1,4,4,4,4,4,1,2,2,2,1,4,4,4,2,2,4,2,2,4,2,2,4,4,4,4,0.8
2145,13,1,british blue,2,1,1,3,5,3,4,5,3,1,2,4,5,5,5,3,2,2,0,2,5,4,4,3,2,5,3,3,4,3,4,4,3,4,4,0.95
2146,15,1,0,2,1,1,3,3,3,4,2,2,1,3,3,3,2,3,3,2,4,0,2,1,3,5,3,5,1,4,5,5,1,5,5,2,4,3,1
2147,5,1,Ragdoll,2,1,1,3,5,5,5,5,1,1,4,2,5,5,5,1,2,5,1,2,1,2,4,5,4,2,4,4,4,2,2,4,3,3,4,1
2148,7,2,0,2,1,1,3,4,4,3,2,5,1,3,2,5,3,4,3,2,2,0,2,4,3,5,2,2,1,5,5,5,4,5,5,5,4,4,1
2149,4,2,Sphinx Russian blue cross breed,1,1,1,3,4,4,4,4,4,1,4,2,5,4,4,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2150,11,1,0,2,1,1,3,5,5,3,5,1,1,4,1,5,4,5,1,2,2,3,2,5,5,4,4,4,4,4,5,5,2,4,5,5,1,5,1
2151,9,2,0,2,1,1,3,3,4,3,4,3,1,3,1,5,4,4,1,2,5,0,2,2,1,5,4,5,3,5,5,4,1,5,5,5,1,5,1
2152,2,2,0,2,1,2,3,3,4,2,3,5,1,2,1,5,2,5,5,2,1,2,2,5,4,4,2,3,5,3,1,3,1,5,5,2,4,5,1
2153,10,1,0,1,2,1,3,5,5,3,5,2,1,4,1,2,4,5,1,2,1,3,1,2,1,4,3,4,2,5,4,5,1,5,5,1,1,5,1
2154,1,1,0,1,1,1,3,4,5,5,5,1,1,4,3,5,5,5,3,2,2,2,1,4,5,1,4,1,4,5,1,5,1,4,5,4,2,4,1
2155,2,1,0,2,1,1,3,5,5,5,4,1,1,4,2,4,4,5,1,2,4,0,2,2,4,2,2,2,4,4,4,3,2,4,4,4,2,4,1
2156,7,1,0,2,1,1,3,5,4,3,4,5,1,3,2,4,5,5,1,2,5,1,2,4,1,5,5,5,4,5,5,4,1,3,4,5,1,4,1
2157,1,2,0,1,2,1,3,4,4,5,3,2,1,4,2,4,4,4,2,2,2,0,1,5,4,3,2,3,5,5,4,4,1,4,5,5,4,5,1
2158,12,2,Devon Rex,1,2,1,3,3,1,3,4,5,1,4,2,4,5,4,2,2,5,2,1,2,3,4,5,4,4,5,2,5,2,3,3,5,3,2,0.85
2159,16,1,Norwegian Forest Cat,1,1,1,3,5,4,4,5,5,1,4,1,5,5,5,2,2,4,5,1,2,1,5,5,5,1,3,2,3,1,4,4,5,1,5,1
2160,12,2,British shorthair,2,1,1,3,3,4,1,3,3,1,4,3,4,5,5,2,2,3,7,2,4,3,2,2,3,4,5,4,5,3,2,4,5,4,3,0.9
2161,19,1,0,2,2,2,2,5,4,5,4,2,2,4,2,4,4,4,1,2,5,1,2,2,1,5,4,5,1,4,1,5,1,5,5,5,1,5,1
2162,13,1,Red Burmese,2,1,2,3,5,5,4,5,1,1,5,1,5,5,5,1,2,6,5,2,4,2,5,5,5,2,5,5,5,1,5,5,5,1,5,1
2163,8,2,Don't know,2,1,1,4,4,3,1,4,2,1,3,3,4,4,5,1,2,3,1,2,1,1,5,3,4,4,3,5,4,1,5,5,5,1,5,0.9
2164,19,2,0,1,1,1,3,3,3,1,3,1,1,4,1,5,4,5,1,2,4,1,1,1,1,4,4,5,1,4,5,5,1,5,5,5,2,5,1
2165,9,1,0,2,1,1,4,5,4,3,1,3,3,2,3,3,2,3,1,2,3,1,2,4,4,3,3,2,5,4,4,5,4,3,4,4,4,4,0.75
2166,13,1,Bengal,2,1,1,3,5,3,4,5,1,1,4,1,5,5,5,1,2,6,3,2,4,3,4,3,3,4,4,5,5,1,5,4,4,4,5,1
2167,6,2,0,1,1,2,3,4,3,3,1,4,2,2,2,4,1,4,4,2,1,0,1,5,5,3,3,1,5,3,2,5,1,3,4,4,5,4,0.45
2168,3,1,Maine Coon,2,1,1,3,5,5,4,5,1,1,3,1,5,5,5,1,2,2,4,2,4,2,4,4,4,2,4,4,5,1,4,5,5,1,4,0.95
2169,13,2,0,2,1,1,3,5,4,3,5,3,1,3,1,5,5,5,1,2,3,2,2,5,3,3,2,1,4,4,5,4,1,3,4,3,1,4,1
2170,7,2,0,2,1,1,3,5,4,3,4,3,1,3,2,4,4,5,1,2,2,2,2,4,4,2,2,3,4,3,3,3,3,4,4,4,4,3,0.9
2171,4,1,Donskoy,2,1,1,3,5,4,4,5,3,1,4,1,5,5,5,1,2,4,2,2,4,3,4,3,2,4,4,4,4,4,3,3,4,3,4,1
2172,12,2,0,1,1,1,3,4,4,3,3,3,1,4,2,4,4,4,2,2,1,0,1,3,3,2,1,2,4,4,4,4,2,4,4,4,4,4,0.9
2173,6,2,Persian,1,2,1,3,3,4,4,5,4,1,2,3,4,5,5,4,2,2,0,1,5,5,3,2,1,5,3,4,5,2,3,4,5,4,3,0.9
2174,4,2,Sphynx,2,1,1,3,5,4,4,5,1,1,4,1,5,4,5,1,2,2,21,2,5,3,4,5,4,3,4,4,3,4,3,4,4,2,4,1
2175,12,2,0,2,1,1,3,4,4,2,3,2,1,4,3,4,4,4,2,2,2,0,2,3,3,3,2,3,4,4,2,3,3,2,4,3,4,3,0.9
2176,10,2,0,1,1,1,3,4,5,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2177,10,1,0,2,2,1,3,3,3,1,5,2,3,2,2,5,5,5,2,1,5,0,2,5,2,2,1,5,1,3,4,4,5,4,2,5,4,4,1
2178,4,1,Sphinx,2,1,1,3,5,4,4,4,2,1,2,3,3,4,4,1,2,1,0,2,2,4,5,1,2,4,2,4,4,3,4,4,4,4,4,0.85
2179,5,1,0,2,1,2,4,3,2,2,4,3,2,3,2,5,4,4,3,2,4,2,2,3,2,4,3,2,4,4,4,4,3,2,4,3,1,4,0.8
2180,15,2,0,2,2,1,3,4,4,5,4,2,1,2,1,4,4,5,2,2,2,0,2,5,4,4,4,2,4,4,2,3,2,4,5,5,4,5,0.8
2181,6,1,Housecat ,1,1,1,3,5,4,3,4,2,1,4,2,5,5,5,1,2,2,1,1,5,5,2,1,1,4,5,5,5,2,3,5,4,4,4,1
2182,8,2,Burmese,1,1,1,3,3,5,3,5,1,1,4,1,5,5,5,1,2,3,10,1,2,2,4,3,4,2,4,3,3,3,4,4,4,2,4,1
2183,2,1,0,2,1,1,3,4,3,3,3,2,1,4,3,4,4,5,2,2,3,1,2,2,2,4,4,3,4,3,5,4,3,5,4,4,1,4,1
2184,3,2,Tonkinese,1,1,1,3,5,5,3,4,2,1,2,1,5,4,5,2,2,3,7,1,5,5,4,2,1,5,4,5,4,2,2,5,4,4,4,0.95
2185,7,1,Norwegian Forest ,2,1,2,3,5,4,5,3,1,3,3,2,4,3,4,2,2,4,3,2,5,2,5,5,5,2,4,5,4,2,5,5,5,1,5,0.75
2186,3,2,0,2,1,1,3,5,4,4,2,2,1,3,3,4,2,4,2,2,1,1,2,2,3,4,2,5,4,3,4,3,2,4,5,5,3,5,0.9
2187,3,1,0,2,1,1,3,4,3,3,5,3,1,2,2,5,4,4,2,2,3,0,2,5,5,2,4,4,3,4,5,4,4,4,4,2,4,3,1
2188,6,1,0,1,1,2,4,5,5,5,3,2,3,5,2,3,2,3,3,2,2,2,1,4,4,2,2,2,5,2,3,2,1,3,5,5,2,5,0.8
2189,9,2,0,2,1,1,3,4,3,5,2,2,1,4,2,4,2,4,1,2,4,1,2,4,4,4,4,4,4,4,4,4,2,2,4,4,2,4,0.95
2190,3,2,0,2,1,1,3,5,5,5,5,2,1,3,1,5,5,5,1,2,1,1,2,5,4,2,4,4,3,4,2,3,4,4,5,5,1,5,1
2191,5,1,Bengal,1,1,1,3,5,5,5,4,2,1,4,1,5,4,5,1,2,4,1,1,5,4,2,2,2,4,4,4,4,1,3,4,4,1,4,1
2192,2,2,0,2,1,1,3,5,5,3,5,1,1,4,3,4,5,4,1,2,4,0,2,5,3,4,3,1,4,5,5,5,4,4,4,5,5,5,1
2193,6,1,Moggie,2,1,1,3,4,5,5,5,1,1,4,1,5,5,5,2,2,2,0,2,1,1,5,5,5,1,5,5,5,1,5,5,4,4,2,1
2194,2,2,0,2,1,2,3,3,4,3,2,4,3,2,2,4,2,5,4,2,3,0,2,4,2,3,3,4,4,4,2,4,3,3,3,4,4,5,0.8
2195,12,2,0,2,2,2,3,3,3,3,2,4,1,4,3,4,1,4,2,2,3,2,2,5,3,2,4,4,3,5,4,5,4,5,4,2,4,2,0.85
2196,8,1,0,2,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1,2,6,1,2,1,0,0,5,0,1,5,0,5,0,4,0,5,0,0,1
2197,6,1,mixed Turkish Van,2,1,1,3,5,5,5,5,2,1,1,2,5,4,5,1,2,4,0,2,2,3,5,4,5,3,5,3,5,3,5,5,4,1,5,1
