,How old is your cat (years)?,Is your cat male or female?,Other (please specify).1,Does your cat have access to the outdoors?,Does your cat have any existing medical conditions?,Does your cat display any behavioural problems,How would you describe your cat's weight?,My cat is keen to explore new things in his/her environment,My cat is playful,My cat is vocal when around people,My cat is comfortable being picked up,My cat is timid,"My cat behaves aggressively (i.e. growls, hisses, bites and swipes with claws) towards me when I stroke him/her",My cat is quick to settle and to adapt to change,"My cat would prefer to be left alone, rather than be with people",My cat likes being stroked,My cat is very tolerant to being handled,My cat is friendly,My cat is fearful
1979,3,2,0,2,1,1,3,3,3,1,4,4,2,4,2,4,3,4,2
1980,4,1,0,2,1,1,3,4,3,2,2,4,1,3,2,3,3,4,3
1981,6,1,0,2,1,1,4,3,3,4,3,2,1,4,2,5,5,5,2
1982,3,1,0,2,2,1,3,5,5,4,4,2,1,3,3,5,5,5,1
1983,3,2,0,1,1,1,3,3,5,4,5,3,1,1,1,5,5,5,4
1984,7,2,devon rex,2,1,1,3,5,5,3,4,4,1,4,2,4,4,5,2
1985,16,2,Birman,2,1,1,3,5,3,4,4,2,1,2,2,4,3,4,2
1986,2,2,0,2,1,1,3,5,3,1,1,5,1,4,5,3,2,4,1
1987,12,2,Burmese,2,1,2,3,4,5,5,5,1,1,4,1,5,5,5,1
1988,19,2,0,2,1,1,3,3,3,3,4,4,1,3,3,4,4,3,2
1989,16,1,Burmese,2,2,1,3,5,5,4,4,3,1,3,1,4,4,4,2
1990,4,1,0,2,1,1,4,4,3,1,2,4,1,2,1,5,2,4,2
1991,2,1,0,2,1,1,3,5,4,3,3,1,1,3,2,4,4,5,2
1992,9,1,Ragdoll,2,1,2,3,4,3,5,4,2,1,3,3,4,5,4,2
1993,8,2,0,2,1,1,3,4,4,3,5,2,1,3,1,5,4,5,1
1994,2,2,0,2,1,2,3,4,4,3,4,2,3,3,3,4,3,3,2
1995,8,2,0,1,1,2,3,3,3,3,1,5,1,2,5,5,3,3,4
1996,8,1,0,2,1,2,4,4,3,5,3,2,1,1,3,3,2,2,4
1997,11,2,0,2,1,2,3,3,3,3,1,3,3,4,2,5,4,4,4
1998,13,1,0,2,2,1,3,4,4,3,2,3,1,4,2,5,4,4,3
1999,6,2,0,2,1,2,4,5,3,2,5,4,1,2,2,5,5,5,4
2000,4,1,0,1,1,1,4,5,5,5,5,2,1,2,1,5,5,4,3
2001,13,2,0,1,1,1,3,1,1,5,1,5,5,2,4,5,1,5,1
2002,9,2,0,2,1,2,4,3,3,5,2,4,1,1,2,4,4,4,5
2003,6,2,0,1,2,2,3,4,4,3,1,4,2,2,1,4,3,3,5
2004,2,1,Maine Coon,1,1,1,3,5,5,4,4,2,1,3,1,4,4,5,1
2005,4,1,0,2,1,1,4,5,5,5,5,1,1,5,1,5,5,5,1
2006,3,2,0,2,1,1,3,4,4,2,4,2,1,2,3,5,5,4,2
2007,3,1,0,2,1,1,3,4,3,1,3,5,3,3,3,4,3,2,4
2008,3,2,British Shorthair (Pedigree),1,1,1,3,5,4,5,4,4,1,5,2,4,4,5,1
2009,15,1,0,2,2,1,3,3,3,5,5,1,1,3,1,5,5,5,2
2010,9,2,0,2,1,1,3,4,3,3,3,2,1,4,3,4,4,4,2
2011,1,1,0,2,1,1,3,5,5,4,2,1,1,4,1,5,5,5,1
2012,2,2,0,2,1,2,3,3,3,4,4,5,1,2,2,5,5,4,4
2013,10,2,british blue,2,1,1,3,5,4,3,4,4,1,4,2,4,4,4,3
2014,2,2,0,2,1,1,3,5,5,3,4,1,1,4,1,5,4,5,1
2015,5,2,0,2,1,2,3,4,4,4,5,3,1,4,1,5,5,5,4
2016,13,1,0,2,1,1,3,3,3,3,4,2,1,4,2,4,5,5,2
2017,14,1,0,2,1,1,3,5,4,4,4,1,1,5,2,4,4,4,1
2018,16,2,0,2,1,2,3,5,5,5,5,1,1,5,1,5,5,5,1
2019,3,2,0,2,1,1,3,5,4,3,2,3,3,2,2,4,2,4,3
2020,4,2,0,2,1,1,3,4,4,3,3,4,1,3,3,5,5,2,4
2021,11,2,0,2,1,2,3,4,4,3,4,1,3,3,4,4,3,4,2
2022,6,2,0,2,1,2,3,3,3,1,2,4,1,2,4,2,2,2,2
2023,13,2,0,1,2,1,4,3,3,3,5,3,1,3,3,5,5,5,4
2024,5,2,0,1,1,1,3,5,5,4,2,2,1,3,2,5,5,4,2
2025,20,2,0,2,1,1,2,3,3,5,5,4,1,4,3,5,4,4,2
2026,5,2,0,2,1,1,3,5,3,3,1,3,1,2,3,4,1,4,1
2027,6,2,0,2,1,1,3,5,3,3,3,2,1,3,4,3,2,4,3
2028,13,1,0,2,1,1,4,5,4,4,2,3,1,3,3,4,2,4,3
2029,5,2,Ocicat,2,1,1,3,5,5,5,5,1,1,4,2,4,5,5,1
2030,3,2,Maine Coon,2,1,1,3,5,4,3,5,2,1,5,2,4,5,5,1
2031,2,2,0,2,1,1,3,5,5,1,4,1,5,4,2,5,4,4,1
2032,2,2,0,1,1,1,3,5,4,3,4,3,1,4,2,5,5,5,3
2033,4,2,0,1,1,1,3,3,3,3,3,5,1,2,2,4,3,3,4
2034,1,1,0,2,1,1,3,5,5,3,5,1,1,5,3,5,5,5,2
2035,3,2,0,2,1,1,3,3,3,1,2,4,1,3,4,3,2,2,4
2036,3,2,0,2,1,1,3,4,4,5,2,1,2,3,2,5,2,4,2
2037,5,2,0,2,1,2,3,4,3,3,4,2,1,4,2,4,4,5,1
2038,15,2,0,2,1,1,3,4,4,3,2,4,3,2,4,4,2,4,4
2039,12,1,0,2,1,1,3,4,4,5,3,1,1,4,5,5,4,5,1
2040,2,2,Bengal,1,1,1,3,5,5,4,5,2,1,3,1,5,5,5,1
2041,14,2,0,2,1,2,3,4,3,3,3,3,3,2,3,4,3,2,4
2042,5,2,maine coon,1,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1
2043,3,2,0,2,1,2,3,4,4,5,1,3,1,2,4,4,1,2,2
2044,16,2,0,2,2,1,2,3,3,3,1,4,1,3,3,3,3,4,3
2045,11,1,0,2,1,1,4,5,5,3,5,1,1,5,1,5,5,5,1
2046,6,1,0,2,1,2,5,2,3,5,2,5,1,3,2,3,2,3,5
2047,24,2,0,2,2,1,2,3,3,1,4,3,1,5,2,4,5,4,1
2048,1,2,0,2,1,1,3,4,4,3,2,3,1,4,3,4,3,4,3
2049,14,1,0,2,1,1,3,5,5,5,2,2,1,3,2,5,3,5,2
2050,2,1,0,2,1,1,3,5,4,5,4,2,1,3,2,5,5,5,1
2051,10,2,0,2,2,1,3,4,5,5,5,3,1,3,2,5,5,5,3
2052,10,2,0,2,1,1,3,3,5,5,3,4,1,2,2,5,5,5,3
2053,2,1,0,1,1,1,3,4,4,4,2,2,1,3,2,4,4,4,3
2054,13,2,0,2,1,1,4,4,4,5,4,3,1,4,2,5,4,4,2
2055,12,2,0,1,1,1,4,3,3,3,3,4,1,2,2,5,3,4,4
2056,16,2,0,1,1,1,3,3,3,5,5,3,1,3,2,5,5,5,1
2057,5,2,Siamese,2,1,1,3,5,5,5,5,2,1,4,1,5,5,5,2
2058,10,2,0,2,1,1,3,5,4,3,4,1,1,4,2,5,5,5,2
2059,8,2,0,2,1,1,4,4,4,4,4,2,1,4,4,3,5,4,2
2060,9,2,0,2,1,1,4,4,4,3,4,2,1,4,2,5,4,5,1
2061,5,1,0,1,1,1,4,4,4,3,5,3,1,4,3,5,5,5,2
2062,4,1,0,2,1,2,3,5,3,1,1,5,3,2,5,4,2,4,5
2063,11,1,0,2,1,1,4,1,3,3,3,3,1,4,4,3,3,4,4
2064,8,1,0,2,1,2,3,4,4,4,2,3,1,2,2,4,4,5,3
2065,3,2,0,1,1,2,4,5,4,1,2,4,1,4,4,4,4,5,4
2066,11,1,0,2,2,1,4,4,3,3,5,1,1,4,2,5,5,5,1
2067,11,2,0,1,1,1,3,3,3,3,3,4,1,1,3,4,4,3,3
2068,6,2,0,2,2,1,4,3,3,4,5,3,1,2,3,5,5,4,3
2069,17,1,0,2,2,1,3,3,4,5,4,2,1,4,2,4,4,4,2
2070,6,2,Chocolate Asian,2,1,1,3,5,5,5,4,1,3,2,2,4,3,3,1
2071,3,1,0,2,1,1,3,4,4,3,4,2,1,4,3,4,3,5,3
2072,2,2,0,1,1,1,3,5,5,5,3,4,1,4,2,5,3,5,3
2073,2,2,0,2,1,1,3,4,4,4,5,1,1,5,1,5,4,5,1
2074,8,1,0,2,1,1,3,5,5,4,4,2,1,4,2,5,4,4,1
2075,4,1,0,2,1,1,3,5,4,5,2,1,1,5,1,5,5,5,1
2076,2,1,0,2,1,1,3,5,3,4,3,2,1,3,3,4,2,4,2
2077,5,1,Maine Coon,2,1,1,3,5,5,4,5,1,1,5,1,5,5,5,1
2078,2,1,0,2,1,1,3,5,5,5,2,4,2,2,4,5,2,2,2
2079,4,2,0,2,1,1,4,4,3,1,4,3,2,4,4,3,2,3,2
2080,6,2,Abyssinian,1,2,1,3,5,5,5,5,1,1,5,1,5,5,5,1
2081,2,2,0,2,1,1,3,5,4,3,4,2,1,4,2,4,3,2,4
2082,12,1,0,2,1,1,3,3,3,4,2,3,1,4,2,4,3,4,3
2083,1,1,Part Norwegian forest cat,2,1,1,3,5,5,4,4,2,1,4,2,5,5,5,1
2084,7,2,0,2,1,1,2,5,4,4,2,4,1,2,3,4,2,4,1
2085,11,1,Sphynx,1,2,1,2,5,3,5,5,1,1,3,1,5,5,5,2
2086,13,2,0,2,1,1,3,5,3,1,4,5,1,2,2,4,4,5,4
2087,2,1,0,2,1,1,3,3,3,3,5,3,1,3,3,4,4,5,3
2088,13,1,Siamese cross ,2,1,1,4,4,4,5,2,1,1,4,1,5,2,5,1
2089,4,2,0,1,2,1,4,3,3,1,4,4,1,3,4,4,2,5,5
2090,4,1,0,2,1,1,3,5,5,1,4,4,1,3,2,5,5,4,4
2091,11,2,0,2,1,1,3,4,4,5,5,3,1,4,2,4,5,5,2
2092,2,1,0,2,1,1,3,4,4,2,4,2,1,4,3,4,4,4,2
2093,13,1,0,2,2,1,3,5,3,5,2,3,2,2,2,4,4,5,2
2094,1,1,0,2,1,2,3,3,3,4,1,3,1,2,4,5,1,2,5
2095,4,2,0,1,1,2,2,3,3,4,5,4,1,3,1,5,2,5,3
2096,11,1,0,2,1,2,3,4,3,3,5,2,1,4,2,4,5,5,1
2097,6,2,0,2,1,1,3,4,3,1,4,2,1,4,2,5,5,5,1
2098,7,1,0,2,1,1,3,4,3,5,5,3,1,2,2,5,5,5,3
2099,2,1,0,2,1,1,3,4,4,1,5,4,1,4,2,5,5,4,1
2100,7,1,0,2,2,2,4,3,3,2,3,3,3,1,2,4,3,2,4
2101,13,1,0,2,2,1,3,4,4,3,2,4,1,2,3,4,2,4,4
2102,6,1,0,2,2,1,3,5,5,4,5,1,1,5,1,5,5,5,1
2103,15,1,0,2,1,1,3,4,4,3,5,3,1,4,2,5,5,4,3
2104,2,1,0,2,1,1,3,4,5,4,4,5,1,2,2,4,4,3,5
2105,1,2,0,2,1,1,3,5,5,3,5,4,1,2,1,4,5,3,4
2106,12,2,0,2,1,1,2,5,4,5,4,2,3,3,2,4,4,5,2
2107,16,2,0,2,1,2,4,4,3,4,4,2,3,2,2,5,4,5,1
2108,3,1,0,2,1,1,3,5,4,4,2,4,1,2,3,4,2,3,3
2109,9,1,0,2,1,1,3,5,4,4,4,3,1,4,2,5,4,4,3
2110,18,1,0,2,1,1,2,3,3,3,4,3,3,4,3,5,4,5,2
2111,1,1,0,2,1,1,3,5,5,5,5,1,1,4,1,5,5,5,2
2112,1,1,Bengal,2,1,1,3,5,5,4,4,3,1,3,2,5,3,5,3
2113,1,1,Bengal,2,1,1,3,5,4,3,4,1,1,4,2,4,4,5,2
2114,4,2,0,1,1,1,3,3,3,4,4,3,1,4,3,4,4,4,3
2115,16,1,0,2,2,1,3,3,1,3,4,2,1,4,2,4,4,4,1
2116,7,1,0,2,1,1,4,5,5,3,2,1,1,3,2,5,2,5,2
2117,12,1,Siamese,2,2,1,2,3,3,5,5,1,2,4,1,5,5,5,1
2118,8,2,0,2,1,2,3,4,3,1,2,4,1,2,3,5,2,4,4
2119,2,1,0,2,1,1,3,5,4,4,4,2,3,4,1,4,2,5,2
2120,14,2,0,2,2,1,3,4,3,3,4,2,1,3,1,5,5,5,2
2121,8,2,0,2,1,1,3,4,3,3,2,4,1,3,2,4,4,5,3
2122,3,1,0,2,1,1,3,3,3,4,4,5,1,3,4,3,3,5,5
2123,16,2,0,2,1,1,2,3,3,1,3,4,3,4,5,4,2,4,3
2124,8,1,0,2,1,1,4,3,3,3,3,2,1,3,2,4,4,4,2
2125,5,2,0,2,1,1,3,4,3,3,2,4,1,4,3,4,3,4,4
2126,10,2,0,2,1,1,4,5,4,3,4,2,1,3,2,5,4,5,1
2127,14,1,0,2,2,1,4,3,3,3,2,2,3,4,2,4,2,4,1
2128,1,2,0,2,1,1,3,5,4,3,3,2,1,4,3,4,3,4,3
2129,1,2,0,1,1,1,3,5,5,4,5,2,1,3,1,4,5,5,1
2130,5,1,0,2,2,2,3,3,4,1,1,5,1,2,3,4,2,4,5
2131,15,1,0,2,2,1,3,3,2,4,5,2,1,3,1,5,5,5,1
2132,2,1,0,1,1,1,3,3,5,5,1,4,1,2,4,5,3,4,4
2133,4,2,0,1,2,2,3,5,5,1,3,4,3,3,2,4,2,3,4
2134,17,1,0,2,2,1,3,3,3,1,3,2,1,3,3,4,3,3,1
2135,3,1,0,2,1,1,3,4,5,3,5,2,1,3,2,5,5,5,2
2136,5,1,0,2,1,1,3,5,4,5,5,2,1,5,1,5,5,5,1
2137,7,2,0,2,1,1,3,4,3,3,3,3,3,3,3,3,2,3,2
2138,3,1,0,2,1,2,3,5,3,4,3,2,3,2,2,4,3,4,3
2139,7,2,0,2,1,2,4,3,3,3,1,5,3,2,3,2,1,5,5
2140,4,2,Ragdoll,2,1,1,3,5,4,5,3,4,3,2,2,3,2,3,3
2141,10,2,0,2,1,1,3,4,3,3,3,2,1,4,3,4,3,4,1
2142,7,2,0,2,1,2,4,4,4,3,2,3,3,4,1,4,2,5,2
2143,16,1,Siamese x,1,1,1,3,4,4,3,3,3,1,2,1,4,4,4,3
2144,7,2,0,1,1,1,3,5,4,3,4,2,1,4,4,4,4,4,1
2145,13,1,british blue,2,1,1,3,5,3,4,5,3,1,2,4,5,5,5,3
2146,15,1,0,2,1,1,3,3,3,4,2,2,1,3,3,3,2,3,3
2147,5,1,Ragdoll,2,1,1,3,5,5,5,5,1,1,4,2,5,5,5,1
2148,7,2,0,2,1,1,3,4,4,3,2,5,1,3,2,5,3,4,3
2149,4,2,Sphinx Russian blue cross breed,1,1,1,3,4,4,4,4,4,1,4,2,5,4,4,2
2150,11,1,0,2,1,1,3,5,5,3,5,1,1,4,1,5,4,5,1
2151,9,2,0,2,1,1,3,3,4,3,4,3,1,3,1,5,4,4,1
2152,2,2,0,2,1,2,3,3,4,2,3,5,1,2,1,5,2,5,5
2153,10,1,0,1,2,1,3,5,5,3,5,2,1,4,1,2,4,5,1
2154,1,1,0,1,1,1,3,4,5,5,5,1,1,4,3,5,5,5,3
2155,2,1,0,2,1,1,3,5,5,5,4,1,1,4,2,4,4,5,1
2156,7,1,0,2,1,1,3,5,4,3,4,5,1,3,2,4,5,5,1
2157,1,2,0,1,2,1,3,4,4,5,3,2,1,4,2,4,4,4,2
2158,12,2,Devon Rex,1,2,1,3,3,1,3,4,5,1,4,2,4,5,4,2
2159,16,1,Norwegian Forest Cat,1,1,1,3,5,4,4,5,5,1,4,1,5,5,5,2
2160,12,2,British shorthair,2,1,1,3,3,4,1,3,3,1,4,3,4,5,5,2
2161,19,1,0,2,2,2,2,5,4,5,4,2,2,4,2,4,4,4,1
2162,13,1,Red Burmese,2,1,2,3,5,5,4,5,1,1,5,1,5,5,5,1
2163,8,2,Don't know,2,1,1,4,4,3,1,4,2,1,3,3,4,4,5,1
2164,19,2,0,1,1,1,3,3,3,1,3,1,1,4,1,5,4,5,1
2165,9,1,0,2,1,1,4,5,4,3,1,3,3,2,3,3,2,3,1
2166,13,1,Bengal,2,1,1,3,5,3,4,5,1,1,4,1,5,5,5,1
2167,6,2,0,1,1,2,3,4,3,3,1,4,2,2,2,4,1,4,4
2168,3,1,Maine Coon,2,1,1,3,5,5,4,5,1,1,3,1,5,5,5,1
2169,13,2,0,2,1,1,3,5,4,3,5,3,1,3,1,5,5,5,1
2170,7,2,0,2,1,1,3,5,4,3,4,3,1,3,2,4,4,5,1
2171,4,1,Donskoy,2,1,1,3,5,4,4,5,3,1,4,1,5,5,5,1
2172,12,2,0,1,1,1,3,4,4,3,3,3,1,4,2,4,4,4,2
2173,6,2,Persian,1,2,1,3,3,4,4,5,4,1,2,3,4,5,5,4
2174,4,2,Sphynx,2,1,1,3,5,4,4,5,1,1,4,1,5,4,5,1
2175,12,2,0,2,1,1,3,4,4,2,3,2,1,4,3,4,4,4,2
2176,10,2,0,1,1,1,3,4,5,2,0,0,1,0,0,0,0,0,0
2177,10,1,0,2,2,1,3,3,3,1,5,2,3,2,2,5,5,5,2
2178,4,1,Sphinx,2,1,1,3,5,4,4,4,2,1,2,3,3,4,4,1
2179,5,1,0,2,1,2,4,3,2,2,4,3,2,3,2,5,4,4,3
2180,15,2,0,2,2,1,3,4,4,5,4,2,1,2,1,4,4,5,2
2181,6,1,Housecat ,1,1,1,3,5,4,3,4,2,1,4,2,5,5,5,1
2182,8,2,Burmese,1,1,1,3,3,5,3,5,1,1,4,1,5,5,5,1
2183,2,1,0,2,1,1,3,4,3,3,3,2,1,4,3,4,4,5,2
2184,3,2,Tonkinese,1,1,1,3,5,5,3,4,2,1,2,1,5,4,5,2
2185,7,1,Norwegian Forest ,2,1,2,3,5,4,5,3,1,3,3,2,4,3,4,2
2186,3,2,0,2,1,1,3,5,4,4,2,2,1,3,3,4,2,4,2
2187,3,1,0,2,1,1,3,4,3,3,5,3,1,2,2,5,4,4,2
2188,6,1,0,1,1,2,4,5,5,5,3,2,3,5,2,3,2,3,3
2189,9,2,0,2,1,1,3,4,3,5,2,2,1,4,2,4,2,4,1
2190,3,2,0,2,1,1,3,5,5,5,5,2,1,3,1,5,5,5,1
2191,5,1,Bengal,1,1,1,3,5,5,5,4,2,1,4,1,5,4,5,1
2192,2,2,0,2,1,1,3,5,5,3,5,1,1,4,3,4,5,4,1
2193,6,1,Moggie,2,1,1,3,4,5,5,5,1,1,4,1,5,5,5,2
2194,2,2,0,2,1,2,3,3,4,3,2,4,3,2,2,4,2,5,4
2195,12,2,0,2,2,2,3,3,3,3,2,4,1,4,3,4,1,4,2
2196,8,1,0,2,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1
2197,6,1,mixed Turkish Van,2,1,1,3,5,5,5,5,2,1,1,2,5,4,5,1
2198,3,1,0,1,1,1,4,5,5,3,4,2,1,4,1,5,5,5,1
2199,8,2,0,2,1,1,4,5,5,4,5,1,1,5,1,5,5,5,1
2200,5,2,0,2,1,1,3,5,2,2,4,5,1,4,2,5,4,5,1
2201,1,2,0,2,1,1,3,5,5,3,3,3,1,3,3,4,4,4,4
2202,7,2,0,2,1,2,3,3,3,1,2,2,4,4,2,3,2,3,4
2203,1,1,0,2,1,1,3,5,5,2,5,2,1,5,1,5,5,5,2
2204,18,2,0,2,2,1,3,4,3,3,3,2,1,4,5,3,2,4,2
2205,6,2,0,1,1,1,3,5,3,3,5,2,1,3,2,5,5,5,2
2206,9,2,0,2,1,2,3,5,5,5,3,4,1,4,1,5,4,5,4
2207,4,1,0,1,1,1,3,4,5,5,4,4,1,2,2,5,5,5,3
2208,17,1,0,1,2,1,4,4,3,4,3,1,1,4,1,5,3,4,1
2209,8,2,azul russo,1,2,1,4,4,4,1,1,4,1,2,4,5,2,4,3
2210,3,1,0,2,1,1,3,4,4,3,5,3,1,5,1,5,5,5,1
2211,3,1,0,2,1,1,3,5,5,2,2,4,3,4,4,4,3,4,3
2212,5,1,0,2,1,1,3,5,5,4,0,0,1,0,0,0,0,0,0
2213,2,2,0,2,2,1,3,4,5,4,3,2,1,3,2,5,4,5,2
2214,12,2,0,2,2,1,3,5,5,1,5,1,1,5,1,5,5,5,1
2215,9,1,0,2,2,2,4,5,4,3,4,4,3,1,2,3,3,2,2
2216,10,2,0,2,1,1,2,2,3,1,0,0,1,0,0,0,0,0,0
2217,4,1,0,2,1,1,3,5,3,4,5,3,1,3,2,4,5,5,2
2218,4,1,0,2,1,1,3,5,4,3,4,3,1,5,1,5,5,5,3
2219,2,2,0,2,1,1,3,5,4,4,4,2,1,3,2,4,5,5,2
2220,16,1,0,2,2,2,2,3,5,3,5,4,1,2,3,4,4,3,4
2221,10,2,0,2,1,2,3,5,5,5,1,2,3,1,1,4,1,4,5
2222,13,1,Maine Coon Cross,2,2,1,3,3,3,5,5,1,1,4,1,5,5,5,1
2223,9,2,0,2,1,1,3,4,4,4,4,2,2,3,3,4,3,4,2
2224,7,2,Feral,1,1,2,5,5,5,1,4,5,1,1,5,5,5,5,1
2225,6,2,0,2,2,1,4,5,4,3,3,2,1,4,2,5,4,5,2
2226,1,2,0,2,1,1,3,5,5,4,5,2,1,3,2,4,4,4,3
2227,1,2,0,2,1,2,3,3,4,1,2,5,1,2,4,3,1,2,5
2228,4,1,0,2,1,1,3,4,4,5,3,2,1,3,2,5,4,4,1
2229,4,2,0,2,1,1,3,5,5,4,5,1,1,5,2,5,5,5,1
2230,5,1,0,2,1,1,3,4,4,5,4,3,1,4,2,4,3,5,1
2231,4,2,0,2,2,1,3,5,5,4,4,5,1,2,1,4,4,5,3
2232,9,1,British short hair cross,2,1,2,3,4,3,5,2,1,3,4,2,3,3,4,2
2233,8,1,Sphynx,2,2,1,2,5,5,5,4,1,1,4,1,4,5,5,1
2234,16,1,0,2,2,1,3,4,4,1,3,4,1,2,3,4,3,3,3
2235,1,1,0,1,1,1,3,4,5,3,5,1,1,5,1,5,5,5,1
2236,4,2,European (ex) stray,1,1,1,3,5,5,3,3,3,1,4,3,3,4,5,3
2237,8,2,0,2,1,1,3,5,3,4,5,1,1,4,1,5,4,5,1
2238,6,2,0,1,2,1,3,5,4,4,5,2,1,5,1,5,5,5,2
2239,15,1,0,2,1,1,2,3,3,4,1,4,1,1,2,4,2,4,3
2240,4,2,0,1,2,1,3,5,5,4,1,5,2,4,4,4,1,3,4
2241,5,1,Abyssinian,2,1,1,3,5,5,3,3,2,1,5,3,5,5,5,1
2242,7,1,moggy,2,1,1,3,3,3,4,4,2,1,2,2,2,2,4,2
2243,5,2,0,2,1,1,3,3,3,1,3,5,1,1,3,4,3,3,4
2244,9,1,0,1,1,2,3,5,5,4,4,4,1,2,2,4,4,4,2
2245,14,1,0,2,2,1,3,5,5,3,5,1,1,5,2,4,4,4,1
2246,1,2,0,2,1,1,3,5,5,4,4,1,1,4,3,5,5,4,2
2247,1,1,0,1,1,1,3,5,5,5,4,1,1,3,1,5,4,5,2
2248,2,2,0,1,1,1,4,5,5,3,1,5,1,2,4,4,1,5,2
2249,10,2,0,2,1,1,3,4,4,3,3,4,3,2,2,2,2,4,4
2250,3,2,0,2,1,1,3,5,5,3,2,1,1,3,4,2,3,4,1
2251,4,2,0,2,1,1,3,5,3,3,2,2,2,4,2,5,4,4,2
2252,3,2,0,2,1,1,3,4,3,3,4,2,1,3,2,5,4,5,2
2253,19,2,0,2,2,1,3,3,3,5,5,5,1,5,2,5,5,5,1
2254,11,2,0,2,2,1,4,4,3,3,2,4,1,2,3,4,2,4,4
2255,1,1,ragdoll,1,1,1,3,4,5,5,4,1,1,4,1,5,5,5,1
2256,3,2,0,2,1,2,3,1,4,3,1,4,1,2,2,5,2,5,2
2257,14,1,0,2,1,2,3,1,3,1,2,5,1,2,2,4,2,4,5
2258,1,1,0,2,1,1,3,4,5,1,0,0,3,0,0,0,0,0,0
2259,17,2,0,2,2,1,2,4,4,4,1,4,1,2,5,5,1,5,4
2260,3,1,0,2,2,1,3,4,3,1,3,3,1,3,3,4,3,4,3
2261,5,1,Maine coon,1,2,1,3,5,4,3,4,5,3,3,3,3,4,4,4
2262,12,1,0,2,1,1,2,2,4,1,4,4,1,1,3,4,3,3,3
2263,14,1,0,2,2,1,3,4,3,2,4,3,1,2,3,4,4,4,2
2264,19,2,0,2,2,1,3,5,4,5,3,4,1,3,1,5,4,5,3
2265,2,2,0,2,1,1,3,5,5,4,5,1,1,4,1,5,5,5,1
2266,1,1,0,2,1,1,3,5,5,1,5,1,1,4,1,5,5,5,2
2267,6,2,0,2,2,1,3,5,3,3,3,4,1,4,4,2,2,4,2
2268,4,1,0,2,1,1,4,5,5,5,2,1,1,5,1,4,4,5,1
2269,6,1,0,2,1,1,4,4,3,1,2,4,3,1,3,5,3,4,4
2270,1,2,0,2,1,1,3,5,5,3,5,2,1,5,1,5,5,5,1
2271,5,1,0,2,1,1,3,5,4,4,4,2,1,3,2,4,4,4,2
2272,3,2,0,2,1,1,3,5,4,4,4,2,3,4,2,4,4,5,2
2273,2,2,0,2,2,1,3,5,5,3,2,3,1,3,3,4,3,5,1
2274,8,2,0,2,2,1,4,3,3,2,4,3,1,4,2,4,4,5,3
2275,5,1,0,2,1,1,4,4,3,5,3,2,1,3,2,5,4,5,3
2276,4,2,0,2,1,1,3,5,4,3,1,2,1,2,3,5,2,4,2
2277,9,2,0,2,2,1,3,3,3,3,3,4,1,2,2,4,2,5,4
2278,18,2,0,2,2,1,2,3,3,3,4,3,1,4,2,5,5,5,1
2279,3,1,0,2,2,1,3,5,5,5,5,3,1,3,1,5,5,5,3
2280,17,1,0,2,2,1,2,5,2,4,2,1,3,4,5,4,2,3,2
2281,3,2,0,2,1,1,3,4,3,4,2,4,1,3,2,4,2,4,3
2282,12,2,Nebelung,2,1,1,3,4,4,5,4,1,1,5,1,5,5,5,1
2283,5,1,0,2,1,1,3,5,4,4,4,2,1,4,1,5,5,5,1
2284,5,2,0,2,1,1,3,5,4,4,4,4,1,4,2,4,4,4,2
2285,7,2,0,2,1,1,3,3,3,5,3,4,1,2,2,5,4,5,3
2286,14,1,0,2,1,1,4,3,3,3,2,2,1,3,2,4,2,4,2
2287,14,2,0,2,1,1,3,1,3,1,2,5,1,1,4,4,4,3,5
2288,8,1,0,2,1,1,4,3,3,3,4,2,1,4,2,5,5,5,2
2289,6,2,0,2,1,1,3,2,3,4,4,3,1,2,2,4,4,3,4
2290,2,1,0,2,1,1,3,5,4,3,3,3,1,2,2,4,4,4,4
2291,9,2,0,2,1,1,3,3,4,3,1,4,1,3,2,5,2,4,3
2292,2,1,0,2,1,1,3,4,3,5,3,3,1,4,2,5,3,4,2
2293,8,2,siamese,2,1,1,3,4,4,4,5,1,1,1,1,5,5,4,1
2294,2,2,0,2,1,1,3,5,5,3,4,1,3,3,2,5,4,4,1
2295,13,2,Burmese,1,1,2,3,4,4,1,5,2,1,4,2,5,5,5,2
2296,6,2,0,1,1,1,3,5,5,1,5,4,1,1,3,4,4,4,3
2297,13,2,0,2,1,1,3,5,5,5,4,2,1,4,1,4,4,5,2
2298,8,1,0,2,1,1,3,5,4,4,5,3,1,4,4,5,5,5,1
2299,2,2,Ragdoll,2,1,1,3,4,4,3,4,2,1,4,2,4,5,4,2
2300,3,2,0,2,1,1,3,5,4,5,4,2,1,3,1,5,4,5,1
2301,10,2,0,2,1,1,3,5,3,3,4,3,1,4,3,5,4,5,1
2302,6,2,Unknown,2,2,1,3,4,5,5,2,3,2,2,3,4,2,4,3
2303,19,2,0,2,2,1,2,3,3,4,4,2,1,5,2,5,3,5,2
2304,6,2,0,2,1,1,3,4,4,5,5,1,1,4,3,5,5,5,2
2305,5,2,0,2,1,2,3,5,4,4,2,2,1,4,2,4,3,5,1
2306,1,2,0,2,1,1,3,5,5,3,4,4,1,4,2,4,4,4,2
