index,cat_age,cat_gender,breed,needs_outdoor,medical_conditions,behavioural_problems,cat_weight,likes_to_explore,playful,vocal,picked_up,timid,aggressive,adapts_quickly,prefers_alone,likes_stroke,tolerant_handled,friendly,fearful,adopter_gender,adopter_age,other_cats,outdoor_access,worries,easily_nervous,remains_calm,talkative,outgoing,reserved,new_ideas,values_artistic,active_imagination,rude,forgiving,considerate,thorough job,lazy,efficient,satisf_level
2015,5,2,0,2,1,2,3,4,4,4,5,3,1,4,1,5,5,5,4,2,4,1.0,2,3,3,4,5,4,2,1,3,3,2,4,4,4,1,4,1.0
2016,13,1,0,2,1,1,3,3,3,3,4,2,1,4,2,4,5,5,2,2,3,0.0,2,4,4,5,5,4,2,4,5,5,3,5,5,4,3,2,1.0
2017,14,1,0,2,1,1,3,5,4,4,4,1,1,5,2,4,4,4,1,2,3,0.0,2,3,3,4,4,3,3,4,4,5,2,4,4,4,4,4,0.95
2018,16,2,0,2,1,2,3,5,5,5,5,1,1,5,1,5,5,5,1,2,4,1.0,2,5,5,4,5,3,4,5,5,5,4,5,5,5,3,2,1.0
2019,3,2,0,2,1,1,3,5,4,3,2,3,3,2,2,4,2,4,3,2,3,0.0,2,5,5,2,2,2,4,5,5,5,2,4,5,5,4,2,0.9
2020,4,2,0,2,1,1,3,4,4,3,3,4,1,3,3,5,5,2,4,2,4,1.0,2,2,4,5,3,2,3,3,4,4,2,4,4,5,3,4,0.95
2021,11,2,0,2,1,2,3,4,4,3,4,1,3,3,4,4,3,4,2,2,4,1.0,2,3,2,5,4,5,2,4,5,4,2,4,5,4,1,5,0.95
2022,6,2,0,2,1,2,3,3,3,1,2,4,1,2,4,2,2,2,2,2,4,1.0,2,4,4,2,5,4,4,4,4,4,2,4,4,5,4,4,0.95
2023,13,2,0,1,2,1,4,3,3,3,5,3,1,3,3,5,5,5,4,2,4,1.0,1,4,3,4,4,4,3,4,5,4,4,4,4,4,4,4,0.95
2024,5,2,0,1,1,1,3,5,5,4,2,2,1,3,2,5,5,4,2,2,5,4.0,1,4,4,3,1,2,5,4,4,3,1,4,5,4,4,3,1.0
2025,20,2,0,2,1,1,2,3,3,5,5,4,1,4,3,5,4,4,2,2,4,0.0,2,5,4,1,3,3,4,3,3,4,1,5,5,5,1,5,0.85
2026,5,2,0,2,1,1,3,5,3,3,1,3,1,2,3,4,1,4,1,2,4,3.0,2,2,4,4,5,5,3,4,5,2,1,1,5,3,1,5,0.95
2027,6,2,0,2,1,1,3,5,3,3,3,2,1,3,4,3,2,4,3,2,1,5.0,2,5,4,4,4,4,3,4,4,5,5,2,4,4,4,4,0.9
2028,13,1,0,2,1,1,4,5,4,4,2,3,1,3,3,4,2,4,3,2,3,1.0,2,5,4,3,1,2,5,1,1,2,2,4,3,5,2,3,1.0
2029,5,2,Ocicat,2,1,1,3,5,5,5,5,1,1,4,2,4,5,5,1,2,3,0.0,2,2,2,5,5,4,3,5,5,5,2,5,5,4,2,4,1.0
2030,3,2,Maine Coon,2,1,1,3,5,4,3,5,2,1,5,2,4,5,5,1,2,5,2.0,2,2,2,4,5,3,2,2,5,2,3,5,4,4,4,4,1.0
2031,2,2,0,2,1,1,3,5,5,1,4,1,5,4,2,5,4,4,1,2,4,1.0,2,4,2,2,5,4,1,2,2,3,1,3,4,5,4,3,1.0
2032,2,2,0,1,1,1,3,5,4,3,4,3,1,4,2,5,5,5,3,1,5,0.0,1,4,2,4,4,3,3,5,5,5,5,3,1,3,3,3,1.0
2033,4,2,0,1,1,1,3,3,3,3,3,5,1,2,2,4,3,3,4,2,5,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.95
2034,1,1,0,2,1,1,3,5,5,3,5,1,1,5,3,5,5,5,2,2,1,0.0,2,4,3,5,4,4,4,2,3,3,1,4,5,5,2,5,1.0
2035,3,2,0,2,1,1,3,3,3,1,2,4,1,3,4,3,2,2,4,2,4,1.0,2,4,4,4,3,1,3,3,4,4,2,5,5,5,1,4,0.8
2036,3,2,0,2,1,1,3,4,4,5,2,1,2,3,2,5,2,4,2,2,1,3.0,2,5,5,1,1,1,5,3,4,5,4,4,4,3,4,3,1.0
2037,5,2,0,2,1,2,3,4,3,3,4,2,1,4,2,4,4,5,1,2,4,1.0,2,4,5,2,5,4,4,3,3,4,1,5,4,4,4,4,1.0
2038,15,2,0,2,1,1,3,4,4,3,2,4,3,2,4,4,2,4,4,2,6,0.0,2,5,5,1,1,1,5,1,3,3,3,3,4,3,4,3,0.95
2039,12,1,0,2,1,1,3,4,4,5,3,1,1,4,5,5,4,5,1,2,5,2.0,2,4,3,4,5,4,3,4,2,5,1,4,4,3,3,2,1.0
2040,2,2,Bengal,1,1,1,3,5,5,4,5,2,1,3,1,5,5,5,1,2,4,1.0,1,2,2,5,3,4,3,5,5,5,2,4,4,5,1,5,1.0
2041,14,2,0,2,1,2,3,4,3,3,3,3,3,2,3,4,3,2,4,2,3,6.0,2,1,1,5,5,5,1,3,4,5,2,5,5,4,2,4,0.85
2042,5,2,maine coon,1,1,1,3,5,5,5,5,1,1,5,1,5,5,5,1,2,5,4.0,1,3,3,3,4,4,3,4,3,4,2,4,3,3,3,3,0.95
2043,3,2,0,2,1,2,3,4,4,5,1,3,1,2,4,4,1,2,2,2,4,1.0,2,4,2,2,5,4,2,4,4,4,1,4,4,4,4,4,0.85
2044,16,2,0,2,2,1,2,3,3,3,1,4,1,3,3,3,3,4,3,2,5,0.0,2,2,3,5,5,4,3,4,5,5,1,4,3,5,4,4,0.9
2045,11,1,0,2,1,1,4,5,5,3,5,1,1,5,1,5,5,5,1,2,2,1.0,2,5,3,1,5,4,2,4,4,5,2,2,4,5,4,5,1.0
2046,6,1,0,2,1,2,5,2,3,5,2,5,1,3,2,3,2,3,5,2,3,1.0,2,4,4,3,3,3,4,4,4,5,4,3,3,4,3,4,0.95
2047,24,2,0,2,2,1,2,3,3,1,4,3,1,5,2,4,5,4,1,2,4,0.0,2,4,2,5,4,4,1,4,5,4,1,5,5,5,1,5,1.0
2048,1,2,0,2,1,1,3,4,4,3,2,3,1,4,3,4,3,4,3,2,2,1.0,2,4,4,4,4,4,4,1,1,4,3,3,4,4,4,4,0.9
2049,14,1,0,2,1,1,3,5,5,5,2,2,1,3,2,5,3,5,2,2,3,1.0,2,4,4,5,2,4,4,5,4,5,2,4,4,4,2,4,1.0
2050,2,1,0,2,1,1,3,5,4,5,4,2,1,3,2,5,5,5,1,2,2,1.0,2,5,5,2,4,2,5,4,2,4,1,5,5,5,4,5,1.0
2051,10,2,0,2,2,1,3,4,5,5,5,3,1,3,2,5,5,5,3,2,1,1.0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2052,10,2,0,2,1,1,3,3,5,5,3,4,1,2,2,5,5,5,3,2,1,1.0,2,4,4,4,2,3,4,5,3,5,2,5,5,4,4,5,1.0
2053,2,1,0,1,1,1,3,4,4,4,2,2,1,3,2,4,4,4,3,1,5,1.0,1,4,4,2,2,2,4,3,2,4,3,4,4,4,4,4,0.9
2054,13,2,0,2,1,1,4,4,4,5,4,3,1,4,2,5,4,4,2,1,3,0.0,2,4,3,2,1,1,4,3,4,4,4,2,2,5,3,4,1.0
2055,12,2,0,1,1,1,4,3,3,3,3,4,1,2,2,5,3,4,4,2,3,0.0,1,2,4,4,3,2,4,3,4,4,3,4,4,4,3,4,1.0
2056,16,2,0,1,1,1,3,3,3,5,5,3,1,3,2,5,5,5,1,2,4,0.0,1,5,3,2,5,5,2,3,3,4,4,4,4,5,3,5,1.0
2057,5,2,Siamese,2,1,1,3,5,5,5,5,2,1,4,1,5,5,5,2,2,4,0.0,2,3,4,4,4,2,3,5,5,5,1,4,4,4,2,4,1.0
2058,10,2,0,2,1,1,3,5,4,3,4,1,1,4,2,5,5,5,2,2,4,3.0,2,2,1,4,4,5,2,4,3,3,1,4,5,5,2,5,1.0
2059,8,2,0,2,1,1,4,4,4,4,4,2,1,4,4,3,5,4,2,2,4,2.0,2,4,2,5,5,5,1,5,5,5,3,4,5,5,1,5,0.95
2060,9,2,0,2,1,1,4,4,4,3,4,2,1,4,2,5,4,5,1,2,4,3.0,2,4,4,4,4,3,2,4,5,4,2,4,5,5,2,4,1.0
2061,5,1,0,1,1,1,4,4,4,3,5,3,1,4,3,5,5,5,2,2,2,0.0,1,4,4,4,2,4,5,2,4,4,1,4,4,5,4,4,1.0
2062,4,1,0,2,1,2,3,5,3,1,1,5,3,2,5,4,2,4,5,2,2,1.0,2,2,5,4,2,3,3,2,5,2,2,2,5,4,4,4,0.95
2063,11,1,0,2,1,1,4,1,3,3,3,3,1,4,4,3,3,4,4,2,5,1.0,2,5,5,4,5,2,4,3,3,5,5,4,5,5,1,5,1.0
2064,8,1,0,2,1,2,3,4,4,4,2,3,1,2,2,4,4,5,3,1,4,1.0,2,5,4,2,2,2,4,4,4,5,2,3,4,3,3,3,1.0
2065,3,2,0,1,1,2,4,5,4,1,2,4,1,4,4,4,4,5,4,2,2,1.0,1,3,4,2,4,4,2,4,2,2,2,3,4,5,4,4,1.0
2066,11,1,0,2,2,1,4,4,3,3,5,1,1,4,2,5,5,5,1,2,5,1.0,2,5,3,2,3,3,3,3,3,3,1,5,3,4,3,3,1.0
2067,11,2,0,1,1,1,3,3,3,3,3,4,1,1,3,4,4,3,3,2,3,1.0,1,3,3,1,4,2,3,5,3,5,3,4,5,3,2,1,0.9
2068,6,2,0,2,2,1,4,3,3,4,5,3,1,2,3,5,5,4,3,2,4,2.0,2,5,5,1,2,1,5,2,5,5,1,2,3,5,2,5,0.95
2069,17,1,0,2,2,1,3,3,4,5,4,2,1,4,2,4,4,4,2,2,2,0.0,2,4,4,3,3,2,3,4,3,4,3,4,4,4,4,3,0.95
2070,6,2,Chocolate Asian,2,1,1,3,5,5,5,4,1,3,2,2,4,3,3,1,2,4,1.0,2,4,3,4,5,4,2,3,3,2,2,3,4,5,2,4,0.85
2071,3,1,0,2,1,1,3,4,4,3,4,2,1,4,3,4,3,5,3,2,1,2.0,2,4,4,4,2,3,3,2,3,3,3,3,3,3,3,3,1.0
2072,2,2,0,1,1,1,3,5,5,5,3,4,1,4,2,5,3,5,3,2,4,2.0,1,3,1,3,5,5,1,5,4,5,4,5,4,4,4,4,1.0
2073,2,2,0,2,1,1,3,4,4,4,5,1,1,5,1,5,4,5,1,2,4,1.0,2,4,4,4,4,4,4,3,3,4,3,2,3,5,4,4,1.0
2074,8,1,0,2,1,1,3,5,5,4,4,2,1,4,2,5,4,4,1,2,3,1.0,2,4,4,2,5,4,4,3,4,4,4,4,4,4,4,4,1.0
2075,4,1,0,2,1,1,3,5,4,5,2,1,1,5,1,5,5,5,1,2,3,1.0,2,2,2,4,4,4,2,4,3,4,2,5,5,3,4,2,1.0
2076,2,1,0,2,1,1,3,5,3,4,3,2,1,3,3,4,2,4,2,2,3,1.0,2,3,3,4,5,3,2,4,5,5,1,4,4,3,4,3,0.9
2077,5,1,Maine Coon,2,1,1,3,5,5,4,5,1,1,5,1,5,5,5,1,2,2,6.0,2,4,4,2,4,4,4,3,5,3,1,5,5,4,5,3,1.0
2078,2,1,0,2,1,1,3,5,5,5,2,4,2,2,4,5,2,2,2,2,4,1.0,2,1,1,5,5,5,1,5,5,5,1,5,5,5,1,5,0.95
2079,4,2,0,2,1,1,4,4,3,1,4,3,2,4,4,3,2,3,2,2,3,2.0,2,3,3,5,4,4,3,5,5,5,4,2,4,4,5,3,1.0
2080,6,2,Abyssinian,1,2,1,3,5,5,5,5,1,1,5,1,5,5,5,1,2,2,0.0,1,4,5,4,1,1,5,2,2,2,1,2,5,5,4,4,1.0
2081,2,2,0,2,1,1,3,5,4,3,4,2,1,4,2,4,3,2,4,2,4,3.0,2,4,3,3,2,3,3,5,5,4,3,3,4,3,2,3,0.9
2082,12,1,0,2,1,1,3,3,3,4,2,3,1,4,2,4,3,4,3,2,3,1.0,2,2,3,5,4,4,2,3,4,4,3,5,4,5,2,4,0.95
2083,1,1,Part Norwegian forest cat,2,1,1,3,5,5,4,4,2,1,4,2,5,5,5,1,2,3,0.0,2,3,2,4,5,4,3,3,3,4,4,4,3,5,3,3,1.0
2084,7,2,0,2,1,1,2,5,4,4,2,4,1,2,3,4,2,4,1,2,1,0.0,2,5,5,2,4,5,1,4,4,5,4,4,5,5,4,5,1.0
2085,11,1,Sphynx,1,2,1,2,5,3,5,5,1,1,3,1,5,5,5,2,2,5,0.0,1,3,3,4,3,3,4,3,4,3,1,5,5,5,1,5,1.0
2086,13,2,0,2,1,1,3,5,3,1,4,5,1,2,2,4,4,5,4,2,3,3.0,2,5,5,4,2,2,4,4,5,4,1,4,4,4,4,4,1.0
2087,2,1,0,2,1,1,3,3,3,3,5,3,1,3,3,4,4,5,3,2,1,2.0,2,4,3,3,3,3,3,3,3,3,3,5,4,4,3,4,1.0
2088,13,1,Siamese cross ,2,1,1,4,4,4,5,2,1,1,4,1,5,2,5,1,2,3,0.0,2,5,4,4,2,2,4,4,5,4,2,4,4,5,2,5,1.0
2089,4,2,0,1,2,1,4,3,3,1,4,4,1,3,4,4,2,5,5,2,6,1.0,1,5,4,4,3,2,3,2,1,1,3,3,3,3,4,3,0.9
2090,4,1,0,2,1,1,3,5,5,1,4,4,1,3,2,5,5,4,4,1,4,2.0,2,4,4,4,3,3,3,4,5,4,2,5,5,4,1,3,0.95
2091,11,2,0,2,1,1,3,4,4,5,5,3,1,4,2,4,5,5,2,2,5,0.0,2,4,1,5,5,5,1,5,5,5,1,1,5,5,1,5,0.95
2092,2,1,0,2,1,1,3,4,4,2,4,2,1,4,3,4,4,4,2,2,2,1.0,2,2,2,4,4,4,2,4,4,4,2,3,3,4,2,4,1.0
2093,13,1,0,2,2,1,3,5,3,5,2,3,2,2,2,4,4,5,2,1,3,2.0,2,2,2,5,4,4,4,4,4,4,1,2,5,5,1,5,1.0
2094,1,1,0,2,1,2,3,3,3,4,1,3,1,2,4,5,1,2,5,1,1,1.0,2,4,4,4,4,4,4,5,5,5,3,5,4,4,3,4,0.9
2095,4,2,0,1,1,2,2,3,3,4,5,4,1,3,1,5,2,5,3,2,4,0.0,1,5,0,0,2,0,4,5,0,5,0,3,0,3,0,0,0.7
2096,11,1,0,2,1,2,3,4,3,3,5,2,1,4,2,4,5,5,1,2,5,3.0,2,4,2,5,5,2,5,4,2,4,1,2,5,5,1,5,0.8
2097,6,2,0,2,1,1,3,4,3,1,4,2,1,4,2,5,5,5,1,2,4,1.0,2,2,2,4,5,4,2,4,4,4,1,5,5,4,2,4,1.0
2098,7,1,0,2,1,1,3,4,3,5,5,3,1,2,2,5,5,5,3,2,4,2.0,2,4,2,3,3,2,3,5,4,3,3,3,3,5,2,4,1.0
2099,2,1,0,2,1,1,3,4,4,1,5,4,1,4,2,5,5,4,1,2,2,0.0,2,2,2,4,5,5,1,5,4,5,4,4,4,4,2,2,1.0
2100,7,1,0,2,2,2,4,3,3,2,3,3,3,1,2,4,3,2,4,2,2,1.0,2,3,5,4,4,3,4,4,2,5,3,4,4,4,3,4,0.6
2101,13,1,0,2,2,1,3,4,4,3,2,4,1,2,3,4,2,4,4,2,3,1.0,2,4,4,3,4,4,2,4,4,4,3,4,4,3,4,4,0.8
2102,6,1,0,2,2,1,3,5,5,4,5,1,1,5,1,5,5,5,1,2,2,0.0,2,4,4,4,4,1,3,5,5,5,3,2,5,3,4,2,1.0
2103,15,1,0,2,1,1,3,4,4,3,5,3,1,4,2,5,5,4,3,2,6,0.0,2,1,2,5,3,4,3,3,4,3,1,5,5,3,3,5,1.0
2104,2,1,0,2,1,1,3,4,5,4,4,5,1,2,2,4,4,3,5,2,3,1.0,2,4,2,3,3,4,3,3,4,3,3,4,5,5,2,5,1.0
2105,1,2,0,2,1,1,3,5,5,3,5,4,1,2,1,4,5,3,4,2,3,0.0,2,4,4,4,5,5,4,5,5,4,1,5,5,5,3,5,0.95
2106,12,2,0,2,1,1,2,5,4,5,4,2,3,3,2,4,4,5,2,2,4,0.0,2,5,2,3,4,3,4,4,3,3,3,3,4,4,2,4,1.0
2107,16,2,0,2,1,2,4,4,3,4,4,2,3,2,2,5,4,5,1,2,3,1.0,2,2,2,4,4,5,4,5,4,4,1,4,5,4,4,3,0.85
2108,3,1,0,2,1,1,3,5,4,4,2,4,1,2,3,4,2,3,3,2,5,1.0,2,2,2,4,4,4,1,4,4,3,2,4,4,4,2,4,0.85
2109,9,1,0,2,1,1,3,5,4,4,4,3,1,4,2,5,4,4,3,2,4,2.0,2,4,3,4,5,5,5,4,5,4,2,4,5,4,3,4,1.0
2110,18,1,0,2,1,1,2,3,3,3,4,3,3,4,3,5,4,5,2,2,6,0.0,2,5,4,4,2,2,4,4,4,4,2,4,5,5,1,5,1.0
2111,1,1,0,2,1,1,3,5,5,5,5,1,1,4,1,5,5,5,2,1,4,1.0,2,4,4,2,2,2,5,3,3,4,4,2,4,5,4,2,1.0
2112,1,1,Bengal,2,1,1,3,5,5,4,4,3,1,3,2,5,3,5,3,2,3,1.0,2,4,3,4,4,2,3,2,4,5,2,4,4,4,4,3,0.9
2113,1,1,Bengal,2,1,1,3,5,4,3,4,1,1,4,2,4,4,5,2,2,5,1.0,2,4,4,3,3,3,3,2,4,2,1,4,5,5,1,4,1.0
2114,4,2,0,1,1,1,3,3,3,4,4,3,1,4,3,4,4,4,3,2,1,2.0,1,5,4,2,4,3,3,3,3,5,1,4,5,4,1,4,1.0
2115,16,1,0,2,2,1,3,3,1,3,4,2,1,4,2,4,4,4,1,2,5,0.0,2,1,1,5,4,3,4,5,5,5,1,5,5,5,1,4,0.9
2116,7,1,0,2,1,1,4,5,5,3,2,1,1,3,2,5,2,5,2,2,2,1.0,2,4,4,3,5,5,4,4,3,5,1,5,5,3,4,3,1.0
2117,12,1,Siamese,2,2,1,2,3,3,5,5,1,2,4,1,5,5,5,1,2,5,1.0,2,4,3,3,5,4,2,3,4,4,2,4,5,5,1,5,1.0
2118,8,2,0,2,1,2,3,4,3,1,2,4,1,2,3,5,2,4,4,2,6,1.0,2,5,2,2,4,4,1,2,4,4,2,4,5,5,1,4,1.0
2119,2,1,0,2,1,1,3,5,4,4,4,2,3,4,1,4,2,5,2,2,2,0.0,2,4,2,5,4,4,4,5,4,5,1,5,5,5,1,5,1.0
2120,14,2,0,2,2,1,3,4,3,3,4,2,1,3,1,5,5,5,2,2,5,1.0,2,4,3,3,4,5,2,2,4,2,1,4,5,3,4,4,1.0
2121,8,2,0,2,1,1,3,4,3,3,2,4,1,3,2,4,4,5,3,2,3,1.0,2,5,5,2,4,4,4,3,4,5,4,4,5,5,4,5,0.95
2122,3,1,0,2,1,1,3,3,3,4,4,5,1,3,4,3,3,5,5,2,1,0.0,2,5,4,3,5,2,4,4,5,5,1,5,5,5,4,5,0.9
2123,16,2,0,2,1,1,2,3,3,1,3,4,3,4,5,4,2,4,3,2,1,0.0,2,4,5,3,2,3,4,3,4,5,2,2,4,4,4,4,0.85
2124,8,1,0,2,1,1,4,3,3,3,3,2,1,3,2,4,4,4,2,2,4,4.0,2,5,2,2,1,1,3,3,4,4,4,3,3,5,2,4,0.9
2125,5,2,0,2,1,1,3,4,3,3,2,4,1,4,3,4,3,4,4,2,1,1.0,2,4,5,2,2,2,4,2,4,4,3,5,4,3,3,4,0.85
2126,10,2,0,2,1,1,4,5,4,3,4,2,1,3,2,5,4,5,1,2,4,1.0,2,3,4,4,4,3,3,4,4,4,2,4,4,4,4,4,1.0
2127,14,1,0,2,2,1,4,3,3,3,2,2,3,4,2,4,2,4,1,2,4,0.0,2,4,3,3,5,4,3,2,4,4,1,5,5,4,3,4,1.0
2128,1,2,0,2,1,1,3,5,4,3,3,2,1,4,3,4,3,4,3,1,6,0.0,2,1,1,5,5,5,1,5,3,5,1,4,4,3,3,4,0.85
2129,1,2,0,1,1,1,3,5,5,4,5,2,1,3,1,4,5,5,1,2,1,0.0,1,4,4,4,4,4,5,5,5,5,2,5,5,4,2,5,1.0
2130,5,1,0,2,2,2,3,3,4,1,1,5,1,2,3,4,2,4,5,2,2,1.0,2,4,5,4,4,4,4,4,5,5,2,3,4,5,4,4,0.75
2131,15,1,0,2,2,1,3,3,2,4,5,2,1,3,1,5,5,5,1,2,2,1.0,2,4,5,4,2,2,4,2,3,3,2,4,4,4,4,4,1.0
2132,2,1,0,1,1,1,3,3,5,5,1,4,1,2,4,5,3,4,4,2,2,1.0,1,4,5,3,5,4,2,2,3,5,4,4,4,2,5,3,1.0
2133,4,2,0,1,2,2,3,5,5,1,3,4,3,3,2,4,2,3,4,1,2,0.0,1,4,4,5,2,2,2,4,5,5,1,4,5,5,2,5,1.0
2134,17,1,0,2,2,1,3,3,3,1,3,2,1,3,3,4,3,3,1,2,6,0.0,2,1,1,5,3,4,1,3,3,5,1,5,5,5,1,5,0.9
2135,3,1,0,2,1,1,3,4,5,3,5,2,1,3,2,5,5,5,2,2,4,1.0,2,4,4,4,1,1,5,4,5,4,1,4,5,5,3,5,1.0
2136,5,1,0,2,1,1,3,5,4,5,5,2,1,5,1,5,5,5,1,2,2,1.0,2,5,4,4,5,4,4,5,5,5,2,5,5,4,4,5,1.0
2137,7,2,0,2,1,1,3,4,3,3,3,3,3,3,3,3,2,3,2,2,4,1.0,2,5,1,4,3,1,4,3,2,4,3,3,4,5,1,4,0.85
2138,3,1,0,2,1,2,3,5,3,4,3,2,3,2,2,4,3,4,3,2,5,0.0,2,4,5,3,4,4,3,4,3,4,2,4,5,4,1,5,1.0
2139,7,2,0,2,1,2,4,3,3,3,1,5,3,2,3,2,1,5,5,2,5,0.0,2,5,4,4,2,4,4,2,4,4,1,4,5,5,4,4,0.8
2140,4,2,Ragdoll,2,1,1,3,5,4,5,3,4,3,2,2,3,2,3,3,2,2,2.0,2,5,3,3,1,3,5,2,5,3,3,3,3,5,4,3,0.9
2141,10,2,0,2,1,1,3,4,3,3,3,2,1,4,3,4,3,4,1,1,5,1.0,2,1,0,0,4,0,4,3,0,5,0,5,0,4,0,0,0.85
2142,7,2,0,2,1,2,4,4,4,3,2,3,3,4,1,4,2,5,2,2,4,0.0,2,4,4,4,4,4,2,5,5,5,2,4,4,4,4,3,0.95
2143,16,1,Siamese x,1,1,1,3,4,4,3,3,3,1,2,1,4,4,4,3,2,4,5.0,1,3,2,2,5,4,1,4,4,4,3,3,4,4,4,3,1.0
2144,7,2,0,1,1,1,3,5,4,3,4,2,1,4,4,4,4,4,1,2,2,2.0,1,4,4,4,2,2,4,2,2,4,2,2,4,4,4,4,0.8
2145,13,1,british blue,2,1,1,3,5,3,4,5,3,1,2,4,5,5,5,3,2,2,0.0,2,5,4,4,3,2,5,3,3,4,3,4,4,3,4,4,0.95
2146,15,1,0,2,1,1,3,3,3,4,2,2,1,3,3,3,2,3,3,2,4,0.0,2,1,3,5,3,5,1,4,5,5,1,5,5,2,4,3,1.0
2147,5,1,Ragdoll,2,1,1,3,5,5,5,5,1,1,4,2,5,5,5,1,2,5,1.0,2,1,2,4,5,4,2,4,4,4,2,2,4,3,3,4,1.0
2148,7,2,0,2,1,1,3,4,4,3,2,5,1,3,2,5,3,4,3,2,2,0.0,2,4,3,5,2,2,1,5,5,5,4,5,5,5,4,4,1.0
2149,4,2,Sphinx Russian blue cross breed,1,1,1,3,4,4,4,4,4,1,4,2,5,4,4,2,2,2,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0
2150,11,1,0,2,1,1,3,5,5,3,5,1,1,4,1,5,4,5,1,2,2,3.0,2,5,5,4,4,4,4,4,5,5,2,4,5,5,1,5,1.0
2151,9,2,0,2,1,1,3,3,4,3,4,3,1,3,1,5,4,4,1,2,5,0.0,2,2,1,5,4,5,3,5,5,4,1,5,5,5,1,5,1.0
2152,2,2,0,2,1,2,3,3,4,2,3,5,1,2,1,5,2,5,5,2,1,2.0,2,5,4,4,2,3,5,3,1,3,1,5,5,2,4,5,1.0
2153,10,1,0,1,2,1,3,5,5,3,5,2,1,4,1,2,4,5,1,2,1,3.0,1,2,1,4,3,4,2,5,4,5,1,5,5,1,1,5,1.0
2154,1,1,0,1,1,1,3,4,5,5,5,1,1,4,3,5,5,5,3,2,2,2.0,1,4,5,1,4,1,4,5,1,5,1,4,5,4,2,4,1.0
2155,2,1,0,2,1,1,3,5,5,5,4,1,1,4,2,4,4,5,1,2,4,0.0,2,2,4,2,2,2,4,4,4,3,2,4,4,4,2,4,1.0
2156,7,1,0,2,1,1,3,5,4,3,4,5,1,3,2,4,5,5,1,2,5,1.0,2,4,1,5,5,5,4,5,5,4,1,3,4,5,1,4,1.0
2157,1,2,0,1,2,1,3,4,4,5,3,2,1,4,2,4,4,4,2,2,2,0.0,1,5,4,3,2,3,5,5,4,4,1,4,5,5,4,5,1.0
2158,12,2,Devon Rex,1,2,1,3,3,1,3,4,5,1,4,2,4,5,4,2,2,5,2.0,1,2,3,4,5,4,4,5,2,5,2,3,3,5,3,2,0.85
2159,16,1,Norwegian Forest Cat,1,1,1,3,5,4,4,5,5,1,4,1,5,5,5,2,2,4,5.0,1,2,1,5,5,5,1,3,2,3,1,4,4,5,1,5,1.0
2160,12,2,British shorthair,2,1,1,3,3,4,1,3,3,1,4,3,4,5,5,2,2,3,7.0,2,4,3,2,2,3,4,5,4,5,3,2,4,5,4,3,0.9
2161,19,1,0,2,2,2,2,5,4,5,4,2,2,4,2,4,4,4,1,2,5,1.0,2,2,1,5,4,5,1,4,1,5,1,5,5,5,1,5,1.0
2162,13,1,Red Burmese,2,1,2,3,5,5,4,5,1,1,5,1,5,5,5,1,2,6,5.0,2,4,2,5,5,5,2,5,5,5,1,5,5,5,1,5,1.0
2163,8,2,Don't know,2,1,1,4,4,3,1,4,2,1,3,3,4,4,5,1,2,3,1.0,2,1,1,5,3,4,4,3,5,4,1,5,5,5,1,5,0.9
2164,19,2,0,1,1,1,3,3,3,1,3,1,1,4,1,5,4,5,1,2,4,1.0,1,1,1,4,4,5,1,4,5,5,1,5,5,5,2,5,1.0
2165,9,1,0,2,1,1,4,5,4,3,1,3,3,2,3,3,2,3,1,2,3,1.0,2,4,4,3,3,2,5,4,4,5,4,3,4,4,4,4,0.75
2166,13,1,Bengal,2,1,1,3,5,3,4,5,1,1,4,1,5,5,5,1,2,6,3.0,2,4,3,4,3,3,4,4,5,5,1,5,4,4,4,5,1.0
2167,6,2,0,1,1,2,3,4,3,3,1,4,2,2,2,4,1,4,4,2,1,0.0,1,5,5,3,3,1,5,3,2,5,1,3,4,4,5,4,0.45
2168,3,1,Maine Coon,2,1,1,3,5,5,4,5,1,1,3,1,5,5,5,1,2,2,4.0,2,4,2,4,4,4,2,4,4,5,1,4,5,5,1,4,0.95
2169,13,2,0,2,1,1,3,5,4,3,5,3,1,3,1,5,5,5,1,2,3,2.0,2,5,3,3,2,1,4,4,5,4,1,3,4,3,1,4,1.0
2170,7,2,0,2,1,1,3,5,4,3,4,3,1,3,2,4,4,5,1,2,2,2.0,2,4,4,2,2,3,4,3,3,3,3,4,4,4,4,3,0.9
2171,4,1,Donskoy,2,1,1,3,5,4,4,5,3,1,4,1,5,5,5,1,2,4,2.0,2,4,3,4,3,2,4,4,4,4,4,3,3,4,3,4,1.0
2172,12,2,0,1,1,1,3,4,4,3,3,3,1,4,2,4,4,4,2,2,1,0.0,1,3,3,2,1,2,4,4,4,4,2,4,4,4,4,4,0.9
2173,6,2,Persian,1,2,1,3,3,4,4,5,4,1,2,3,4,5,5,4,2,2,0.0,1,5,5,3,2,1,5,3,4,5,2,3,4,5,4,3,0.9
2174,4,2,Sphynx,2,1,1,3,5,4,4,5,1,1,4,1,5,4,5,1,2,2,21.0,2,5,3,4,5,4,3,4,4,3,4,3,4,4,2,4,1.0
